Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2018-04-09 00:00:00 UTC,Aloca Option Alert: Fri $50 Calls Sweep (17) at the Ask: 1271 @ $1.097 vs 93 OI; Earnings 4/18 After Close Ref=$49.88,AA,https://www.benzinga.com/markets/options/18/04/11489372/aloca-option-alert-fri-50-calls-sweep-17-at-the-ask-1271-1-097-vs-93-,Charles Gross,,,,,,
2018-04-06 00:00:00 UTC,"Watch Shares Of Century Aluminum, Alcoa, Arconic, Commercial Metals, Kaiser Aluminum Following Trump Tweet On Aluminum Tariffs",AA,https://www.benzinga.com/trading-ideas/movers/18/04/11481607/watch-shares-of-century-aluminum-alcoa-arconic-commercial-metals,Eddie Staley,,,,,,
2018-04-03 00:00:00 UTC,"Alcoa To Transfer $555M In Canadian Pension Obligations To Group Annuity Contracts With 3 Canadian Insurance Cos., Will See $0.68/Share Charge In Q2",AA,https://www.benzinga.com/news/18/04/11463894/alcoa-to-transfer-555m-in-canadian-pension-obligations-to-group-annuity-contract,Hal Lindon,,,,,,
2018-03-27 00:00:00 UTC,"French Pres Told Trump EU Steel/Aluminum Exports Cannot Be Considered A Threat To National Security, Should Not Be Tariffed",AA,https://www.benzinga.com/news/18/03/11425264/french-pres-told-trump-eu-steelaluminum-exports-cannot-be-considered-a-threat-to,Paul Quintaro,,,,,,
2018-03-22 00:00:00 UTC,"UPDATE: Goods to be Targeted Include Pork, Recycled Aluminum",AA,https://www.benzinga.com/news/18/03/11407572/update-goods-to-be-targeted-include-pork-recycled-aluminum,Charles Gross,,,,,,
2018-03-22 00:00:00 UTC,"Source Close To French Pres. Sees Possibility But Not Certainty US Will Exempt EU Member States From Steel, Aluminum Tariffs",AA,https://www.benzinga.com/news/18/03/11404545/source-close-to-french-pres-sees-possibility-but-not-certainty-us-will-exempt-eu,Paul Quintaro,,,,,,
2018-03-21 00:00:00 UTC,"U.S. Trade Rep. Lighthizer Says Their Hope Is To Get Steel, Aluminum Country Exemptions By End Of April",AA,https://www.benzinga.com/news/18/03/11397536/u-s-trade-rep-lighthizer-says-their-hope-is-to-get-steel-aluminum-country-exempt,Eddie Staley,,,,,,
2018-03-20 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For March 20, 2018",AA,https://www.benzinga.com/analyst-ratings/upgrades/18/03/11389921/benzingas-top-upgrades-downgrades-for-march-20-2018,Lisa Levin,,,,,,
2018-03-20 00:00:00 UTC,"Height Capital Markets Says It Believes Add'l Tariff Exemptions Are Likely For Companies Including Germany, Expects Tariff Exemption Headlines To Increase Headwinds For Domestic U.S. Steel and Aluminum Cos.",AA,https://www.benzinga.com/analyst-ratings/analyst-color/18/03/11389303/height-capital-markets-says-it-believes-addl-tariff-exe,Hal Lindon,,,,,,
2018-03-20 00:00:00 UTC,"Goldman Sachs Initiates Coverage On Alcoa with Neutral Rating, Announces $52.00 Price Target",AA,https://www.benzinga.com/news/18/03/11388876/goldman-sachs-initiates-coverage-on-alcoa-with-neutral-rating-announces-52-00-pr,Eddie Staley,,,,,,
2018-03-19 00:00:00 UTC,"U.S. Commerce Department Says Will Start Accepting Requests for Exclusions from New U.S. Steel, Aluminum Tariffs on Monday",AA,https://www.benzinga.com/news/18/03/11380839/u-s-commerce-department-says-will-start-accepting-requests-for-exclusions-from-n,Charles Gross,,,,,,
2018-03-14 00:00:00 UTC,"US Dept. Of Commerce Has Briefed Congressional Staffers On Exclusions Related To Metal Tariffs, Show 'Few' Product Exclusions To Steel, Aluminum Tariffs",AA,https://www.benzinga.com/news/18/03/11359840/us-dept-of-commerce-has-briefed-congressional-staffers-on-exclusions-related-to-,Paul Quintaro,,,,,,
2018-03-09 00:00:00 UTC,"After Trump's Announcement Of Steel, Aluminum Tariffs, The Sell-Side Reacts",AA,https://www.benzinga.com/analyst-ratings/analyst-color/18/03/11336620/after-trumps-announcement-of-steel-aluminum-tariffs-the,Wayne Duggan,,,,,,
2018-03-09 00:00:00 UTC,Germany's Transatlantic Coordinator Hardt Says US European Allies Should Not be Punished with Trariffs; Says there Will Only be Losers,AA,https://www.benzinga.com/news/18/03/11333842/germanys-transatlantic-coordinator-hardt-says-us-european-allies-should-not-be-p,Charles Gross,,,,,,
2018-03-08 00:00:00 UTC,"Trump Senior Admin. Official Says Trump Will On Thurs. Announce Import Tariffs Of 25% On Steel, 10% On Aluminum Starting In 15 Days",AA,https://www.benzinga.com/news/18/03/11330232/trump-senior-admin-official-says-trump-will-on-thurs-announce-import-tariffs-of-,Hal Lindon,,,,,,
2018-03-08 00:00:00 UTC,"AP Tweets 'BREAKING: AP sources: Trump tariffs on steel, aluminum to take effect in 15 days; Mexico and Canada exempted indefinitely.'",AA,https://www.benzinga.com/news/18/03/11329943/ap-tweets-breaking-ap-sources-trump-tariffs-on-steel-aluminum-to-take-effect-in-,Hal Lindon,,,,,,
2018-03-08 00:00:00 UTC,"White House Says Pres Trump Will Sign Section 232 Proclamations On Steel, Aluminum Imports At 3:30 p.m. EST",AA,https://www.benzinga.com/news/rumors/18/03/11329434/white-house-says-pres-trump-will-sign-section-232-proclamations-on-steel-,Hal Lindon,,,,,,
2018-03-08 00:00:00 UTC,WSJ Publishes 'Trump to Meet Metal Workers as Aides Ready Tariff Rollout' $,AA,https://www.benzinga.com/markets/commodities/18/03/11327242/wsj-publishes-trump-to-meet-metal-workers-as-aides-ready-tariff-r,Hal Lindon,,,,,,
2018-03-07 00:00:00 UTC,White House Signing Ceremony For Tariffs Scheduled For 3:30 p.m. EST Thurs.,AA,https://www.benzinga.com/news/18/03/11323894/white-house-signing-ceremony-for-tariffs-scheduled-for-3-30-p-m-est-thurs,Hal Lindon,,,,,,
2018-03-07 00:00:00 UTC,"100+ House Republicans Sign Letter Objecting To Trump's Steel, Aluminum Tariffs",AA,https://www.benzinga.com/news/18/03/11323527/100-house-republicans-sign-letter-objecting-to-trumps-steel-aluminum-tariffs,Hal Lindon,,,,,,
2018-03-07 00:00:00 UTC,"White House Official Says Pres Trump Hopes To Sign Steel, Aluminum Tariffs On Thurs. Afternoon, But Could Happen Fri.",AA,https://www.benzinga.com/news/18/03/11322541/white-house-official-says-pres-trump-hopes-to-sign-steel-aluminum-tariffs-on-thu,Hal Lindon,,,,,,
2018-03-07 00:00:00 UTC,"Canadian Prime Minister Justin Trudeau Says Pres Trump Was Very Clear In Phone Call He Is Focused On Moving NAFTA Forward, And If We Could Get A Good Deal, There's No Need For Tariffs",AA,https://www.benzinga.com/news/18/03/11321975/canadian-prime-minister-justin-trudeau-says-pres-trump-was-very-clear-in-phone-c,Hal Lindon,,,,,,
2018-03-07 00:00:00 UTC,"Bloomberg's Kevin Cirilli Tweets 'Sec. Wilbur Ross tells me in reporter gaggle that Trump administration considering OTHER exemptions for tariffs with other countries, a la Mexico and Canada with NAFTA'",AA,https://www.benzinga.com/news/18/03/11319469/bloombergs-kevin-cirilli-tweets-sec-wilbur-ross-tells-me-in-reporter-gaggle-that,Hal Lindon,,,,,,
2018-03-06 00:00:00 UTC,"Watching Steel, Aluminum Stocks After Hours Amid Axios Report Trump Cancelled Thurs. Tariff Meeting: US Steel, AK Steel Indicated Up ~0.4%, Alcoa Indicated Up $0.01",AA,https://www.benzinga.com/news/18/03/11316839/watching-steel-aluminum-stocks-after-hours-amid-axios-report-trump-cancelled-thu,Hal Lindon,,,,,,
2018-03-06 00:00:00 UTC,Nikkei Tweets 'Aluminum premiums set for 30% hike in Japan as US curbs loom',AA,https://www.benzinga.com/news/18/03/11314423/nikkei-tweets-aluminum-premiums-set-for-30-hike-in-japan-as-us-curbs-loom,Hal Lindon,,,,,,
2018-03-06 00:00:00 UTC,"CNBC Now Tweets: 'JUST IN: American aluminum producers told President Donald Trump in a letter Monday that they were ""deeply concerned"" about the effect global tariffs would have on their industry, including jobs, and offered alternatives'",AA,https://www.benzinga.com/general/politics/18/03/11313520/cnbc-now-tweets-just-in-american-aluminum-producers-told-president-d,Hal Lindon,,,,,,
2018-03-06 00:00:00 UTC,"Treasury Secretary Steve Mnuchin Says Steel, Aluminum Tariffs Will Not Apply To Canada, Mexico If NAFTA Talks Successful",AA,https://www.benzinga.com/news/18/03/11312840/treasury-secretary-steve-mnuchin-says-steel-aluminum-tariffs-will-not-apply-to-c,Hal Lindon,,,,,,
2018-03-02 00:00:00 UTC,T. Boone Pickens' New ETF And 7 Most Undervalued Stocks,AA,https://www.benzinga.com/trading-ideas/long-ideas/18/03/11290785/t-boone-pickens-new-etf-and-7-most-undervalued-stocks,Andy Pai,,,,,,
2018-03-02 00:00:00 UTC,"China Commerce Ministry, Reacting to Aluminum, Steel Tariffs, Says Hopes US Will Respect Multilateral Trade System; Says Will Take Measures to Safeguard its Interests if US Trade Measures Hurt Chinese Interests",AA,https://www.benzinga.com/news/18/03/11294615/china-commerce-ministry-reacting-to-aluminum-steel-tariffs-says-hopes-us-will-re,Charles Gross,,,,,,
2018-03-01 00:00:00 UTC,"White House Says Details of Steel, Aluminum Tariffs Will Not be Provide Ahead of Next Week's Signing -Reuters",AA,https://www.benzinga.com/news/18/03/11290173/white-house-says-details-of-steel-aluminum-tariffs-will-not-be-provide-ahead-of-,Charles Gross,,,,,,
2018-03-01 00:00:00 UTC,"Trump's Comments On Steel, Aluminum Tariffs Shake The Markets",AA,https://www.benzinga.com/analyst-ratings/analyst-color/18/03/11289741/trumps-comments-on-steel-aluminum-tariffs-shake-the-mar,Wayne Duggan,,,,,,
2018-03-01 00:00:00 UTC,"Benzinga US Aluminum Stock Roundup: Alcoa Shares Up 2.1%, Century Aluminum Up 6.9%, Reliance Steel Up 3.0%, Kaiser Aluminum Up 1.6%",AA,https://www.benzinga.com/news/18/03/11289082/benzinga-us-aluminum-stock-roundup-alcoa-shares-up-2-1-century-aluminum-up-6-9-r,Paul Quintaro,,,,,,
2018-03-01 00:00:00 UTC,"Trump Said Duration For Steel, Aluminum Tariffs Would Be 'Unlimited'",AA,https://www.benzinga.com/news/18/03/11289027/trump-said-duration-for-steel-aluminum-tariffs-would-be-unlimited,Paul Quintaro,,,,,,
2018-03-01 00:00:00 UTC,Trump Says U.S. To Set 25% Tariff For Steel And 10% For Aluminum,AA,https://www.benzinga.com/general/politics/18/03/11288756/trump-says-u-s-to-set-25-tariff-for-steel-and-10-for-aluminum,Eddie Staley,,,,,,
2018-03-01 00:00:00 UTC,Aluminum Makers Now Seeing Small Pop Higher Following Trump Comments On Tariffs,AA,https://www.benzinga.com/news/18/03/11288738/aluminum-makers-now-seeing-small-pop-higher-following-trump-comments-on-tariffs,Eddie Staley,,,,,,
2018-03-01 00:00:00 UTC,Alcoa Shares Down 1.5% From Highs Following News White House Will Not Make Tariff Announcement Thurs.,AA,https://www.benzinga.com/news/18/03/11287747/alcoa-shares-down-1-5-from-highs-following-news-white-house-will-not-make-tariff,Paul Quintaro,,,,,,
2018-03-01 00:00:00 UTC,"Height Securites Says Pres. Trump's Expected Meeting Today With Steel/Aluminum Execs Unlikely To Result In Finalized Tariff Proposal, Though Headlines From The Meeting Could Be Positive For Steel Names",AA,https://www.benzinga.com/analyst-ratings/analyst-color/18/03/11286391/height-securites-says-pres-trumps-expected-meeting-toda,Hal Lindon,,,,,,
2018-02-27 00:00:00 UTC,UPDATE: The Aluminum Association's Full Statement On Final Affirmative Determinations For Unfair Trade Prob On Aluminum Foil From China,AA,https://www.benzinga.com/news/18/02/11269747/update-the-aluminum-associations-full-statement-on-final-affirmative-determinati,Paul Quintaro,,,,,,
2018-02-27 00:00:00 UTC,"Alcoa Shares At Session Highs, Up 0.8%; Other Aluminum Stocks Not Reacting Following Statement From Aluminum Association Suggesting The US Dept. Of Commerce Has Made Final Finding Imports Of Aluminum Foil From China Dumped, Subsidized",AA,https://www.benzinga.com/news/18/02/11269710/alcoa-shares-at-session-highs-up-0-8-other-aluminum-stocks-not-reacting-followin,Paul Quintaro,,,,,,
2018-02-23 00:00:00 UTC,"Alcoa Shares Indicated Up ~$0.50 After Hours, Watching Other Aluminum Stocks; Trump Said To Consider Global Tariff Of 10% On Aluminum",AA,https://www.benzinga.com/news/18/02/11253987/alcoa-shares-indicated-up-0-50-after-hours-watching-other-aluminum-stocks-trump-,Paul Quintaro,,,,,,
2018-02-16 00:00:00 UTC,"US Steel, Aluminum Stocks Rally After Commerce Dept. Calls For Tariffs",AA,https://www.benzinga.com/news/18/02/11218098/us-steel-aluminum-stocks-rally-after-commerce-dept-calls-for-tariffs,Jayson Derrick,,,,,,
2018-02-16 00:00:00 UTC,"U.S. Commerce Dept. Recommends Trump Impose 24% Global Steel Tariff ON All Products As One Option In Steel 232 Probe, Recommends Alt. Option of 53% Tariff On Steel Imports On 12 Countries Including China, Vietnam, And South Korea",AA,https://www.benzinga.com/general/politics/18/02/11217554/u-s-commerce-dept-recommends-trump-impose-24-global-steel-tariff-on-,Eddie Staley,,,,,,
2018-02-16 00:00:00 UTC,CNBC Now Tweets 'Commerce Department suggests Trump impose steep tariffs or quotas on foreign steel and aluminum — sources',AA,https://www.benzinga.com/media/cnbc/18/02/11217490/cnbc-now-tweets-commerce-department-suggests-trump-impose-steep-tariffs-or,Paul Quintaro,,,,,,
2018-02-16 00:00:00 UTC,Alcoa And Century Aluminum Up 2.8% And 7.05% Respectively On The Midday Trading Session,AA,https://www.benzinga.com/movers/18/02/11217380/alcoa-and-century-aluminum-up-2-8-and-7-05-respectively-on-the-midday-trading-,Eddie Staley,,,,,,
2018-02-13 00:00:00 UTC,"Watching Steel, Aluminum Stocks Amid Comment From Pres Trump Related To Consideration Of Tariffs And/Or Quotes On Steel, Aluminum Imports via Section 232 Review",AA,https://www.benzinga.com/news/18/02/11188451/watching-steel-aluminum-stocks-amid-comment-from-pres-trump-related-to-considera,Paul Quintaro,,,,,,
2018-01-22 00:00:00 UTC,"CNBC Publishes 'Commerce Secretary Wilbur Ross offers Trump a wide range of options, including higher tariffs, to fight steel, aluminum dumping'",AA,https://www.benzinga.com/media/cnbc/18/01/11060507/cnbc-publishes-commerce-secretary-wilbur-ross-offers-trump-a-wide-range-of,Paul Quintaro,,,,,,
2018-01-21 00:00:00 UTC,"President Trump Reviewing Report on U.S. Aluminum Imports that Could Result in Tariffs, Quotas -Bloomberg",AA,https://www.benzinga.com/news/18/01/11057358/president-trump-reviewing-report-on-u-s-aluminum-imports-that-could-result-in-ta,Charles Gross,,,,,,
2018-01-19 00:00:00 UTC,38 Biggest Movers From Yesterday,AA,https://www.benzinga.com/news/18/01/11051233/38-biggest-movers-from-yesterday,Lisa Levin,,,,,,
2018-01-18 00:00:00 UTC,Alcoa Shares Down 8.68% Following A Q4 Top And Bottom Line Miss Reported Wednesday,AA,https://www.benzinga.com/movers/18/01/11047896/alcoa-shares-down-8-68-following-a-q4-top-and-bottom-line-miss-reported-wednes,Hal Lindon,,,,,,
2018-01-18 00:00:00 UTC,33 Stocks Moving In Thursday's Mid-Day Session,AA,https://www.benzinga.com/news/18/01/11047823/33-stocks-moving-in-thursdays-mid-day-session,Lisa Levin,,,,,,
2018-01-18 00:00:00 UTC,Mid-Day Market Update: Alcoa Drops On Earnings Miss; SPI Energy Shares Surge,AA,https://www.benzinga.com/news/18/01/11047741/mid-day-market-update-alcoa-drops-on-earnings-miss-spi-energy-shares-surge,Lisa Levin,,,,,,
2018-01-18 00:00:00 UTC,Mid-Morning Market Update: Markets Edge Lower; Morgan Stanley Beats Q4 Estimates,AA,https://www.benzinga.com/news/18/01/11046842/mid-morning-market-update-markets-edge-lower-morgan-stanley-beats-q4-estimates,Lisa Levin,,,,,,
2018-01-18 00:00:00 UTC,26 Stocks Moving In Thursday's Pre-Market Session,AA,https://www.benzinga.com/news/18/01/11045735/26-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,,,,,,
2018-01-18 00:00:00 UTC,A Peek Into The Markets: U.S. Stock Futures Mostly Higher Ahead Of Earnings,AA,https://www.benzinga.com/news/18/01/11045425/a-peek-into-the-markets-u-s-stock-futures-mostly-higher-ahead-of-earnings,Lisa Levin,,,,,,
2018-01-18 00:00:00 UTC,"10 Stocks To Watch For January 18, 2018",AA,https://www.benzinga.com/news/earnings/18/01/11044816/10-stocks-to-watch-for-january-18-2018,Lisa Levin,,,,,,
2018-01-17 00:00:00 UTC,"Alcoa Reports Q4 EPS $1.04 vs $1.22 Est., Sales $3.2B vs $3.29B Est.",AA,https://www.benzinga.com/news/earnings/18/01/11042776/alcoa-reports-q4-eps-1-04-vs-1-22-est-sales-3-2b-vs-3-29b-est,Paul Quintaro,,,,,,
2018-01-17 00:00:00 UTC,Benzinga Pro's 6 Stocks To Watch Today,AA,https://www.benzinga.com/pre-market-outlook/18/01/11039562/benzinga-pros-6-stocks-to-watch-today,Jayson Derrick,,,,,,
2018-01-17 00:00:00 UTC,"10 Stocks To Watch For January 17, 2018",AA,https://www.benzinga.com/news/earnings/18/01/11038282/10-stocks-to-watch-for-january-17-2018,Lisa Levin,,,,,,
2018-01-17 00:00:00 UTC,"Earnings Scheduled For January 17, 2018",AA,https://www.benzinga.com/news/earnings/18/01/11038122/earnings-scheduled-for-january-17-2018,Lisa Levin,,,,,,
2018-01-16 00:00:00 UTC,Dow Earnings: Analysts Expect Goldman Sachs Revenue Decline,AA,https://www.benzinga.com/analyst-ratings/analyst-color/18/01/11028632/dow-earnings-analysts-expect-goldman-sachs-revenue-decl,Nelson Hem,,,,,,
2018-01-16 00:00:00 UTC,The Breakout In Steel Stocks Were Forecasted In November,AA,https://www.benzinga.com/news/18/01/11034985/the-breakout-in-steel-stocks-were-forecasted-in-november,VantagePoint,,,,,,
2018-01-16 00:00:00 UTC,"The Week Ahead: Brace Yourself, Earnings Season Is Coming",AA,https://www.benzinga.com/news/18/01/11033680/the-week-ahead-brace-yourself-earnings-season-is-coming,Taylor Cox,,,,,,
2017-12-31 00:00:00 UTC,10 Best Stocks Of 2017,AA,https://www.benzinga.com/general/education/17/12/10968828/10-best-stocks-of-2017,Wayne Duggan,,,,,,
2017-12-27 00:00:00 UTC,"Alcoa To Report Q4 Earnings Wed., Jan. 17 After Market Close",AA,https://www.benzinga.com/news/earnings/17/12/10958363/alcoa-to-report-q4-earnings-wed-jan-17-after-market-close,Paul Quintaro,,,,,,
2017-12-21 00:00:00 UTC,"UPDATE: Alcoa Sees Annual Adj. EBITDA Benefits Of ~$3M Upon Completion Of Rockdale Decommissioning In '22, ~$4M Upon Completion Of Portovesme Divestiture",AA,https://www.benzinga.com/news/guidance/17/12/10947921/update-alcoa-sees-annual-adj-ebitda-benefits-of-3m-upon-completion-of-r,Paul Quintaro,,,,,,
2017-12-21 00:00:00 UTC,UPDATE: Alcoa Sees 2 Decisions On Smelting Assets Having Negative $0.18/Share Charge On Earnings In Q4,AA,https://www.benzinga.com/news/guidance/17/12/10947903/update-alcoa-sees-2-decisions-on-smelting-assets-having-negative-0-18sh,Paul Quintaro,,,,,,
2017-12-21 00:00:00 UTC,UPDATE: Alcoa Sees Recording $22M Reserve Reduction In Q4 Related To Italian Matter,AA,https://www.benzinga.com/news/guidance/17/12/10947900/update-alcoa-sees-recording-22m-reserve-reduction-in-q4-related-to-ital,Paul Quintaro,,,,,,
2017-12-21 00:00:00 UTC,UPDATE: Alcoa Sees Recording Estimated ~$55M Q4 Charge Related To Rockdale Closure,AA,https://www.benzinga.com/news/guidance/17/12/10947895/update-alcoa-sees-recording-estimated-55m-q4-charge-related-to-rockdale,Paul Quintaro,,,,,,
2017-12-21 00:00:00 UTC,UPDATE: Alcoa Says Continues To Market For Sale 30K+ Acres Of Land At Rockdale Site,AA,https://www.benzinga.com/news/17/12/10947888/update-alcoa-says-continues-to-market-for-sale-30k-acres-of-land-at-rockdale-sit,Paul Quintaro,,,,,,
2017-12-21 00:00:00 UTC,"Alcoa Reports Decisions On Smelting Assets: Will Permanently Close Rockdale Operations In Texas, Has Reached Deal To Divest Portovesme, Italy Primary Aluminum Smelter",AA,https://www.benzinga.com/news/17/12/10947883/alcoa-reports-decisions-on-smelting-assets-will-permanently-close-rockdale-opera,Paul Quintaro,,,,,,
2017-12-20 00:00:00 UTC,"Alcoa Could Return $525M In Capital In 2018, Credit Suisse Says",AA,https://www.benzinga.com/analyst-ratings/analyst-color/17/12/10939443/alcoa-could-return-525m-in-capital-in-2018-credit-suiss,Shanthi Rexaline,,,,,,
2017-12-20 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For December 20, 2017",AA,https://www.benzinga.com/analyst-ratings/upgrades/17/12/10939183/benzingas-top-upgrades-downgrades-for-december-20-2017,Lisa Levin,,,,,,
2017-12-20 00:00:00 UTC,"The Market In 5 Minutes: Historic Tax Bill Looms Large, Bitcoin Cash, Amazon Boxes, And More",AA,https://www.benzinga.com/news/17/12/10938779/the-market-in-5-minutes-historic-tax-bill-looms-large-bitcoin-cash-amazon-boxes-,Benzinga Newsdesk,,,,,,
2017-12-20 00:00:00 UTC,A Peek Into The Markets: U.S. Stock Futures Surge Ahead Of Existing Home Sales Report,AA,https://www.benzinga.com/news/17/12/10938315/a-peek-into-the-markets-u-s-stock-futures-surge-ahead-of-existing-home-sales-rep,Lisa Levin,,,,,,
2017-12-20 00:00:00 UTC,Credit Suisse Upgrades Alcoa to Outperform,AA,https://www.benzinga.com/news/17/12/10938151/credit-suisse-upgrades-alcoa-to-outperform,Eddie Staley,,,,,,
2017-12-20 00:00:00 UTC,Credit Suisse Upgrades Alcoa to Outperform from Neutral; Raises PT to $61 from $42 -Reuters,AA,https://www.benzinga.com/analyst-ratings/upgrades/17/12/10937804/credit-suisse-upgrades-alcoa-to-outperform-from-neutral-rais,Charles Gross,,,,,,
2017-12-07 00:00:00 UTC,Some Japanese Aluminium Buyers Agree to Pay $103/T in Q1 vs $94-$95 in Q4 -Reuters,AA,https://www.benzinga.com/news/17/12/10883454/some-japanese-aluminium-buyers-agree-to-pay-103t-in-q1-vs-94-95-in-q4-reuters,Charles Gross,,,,,,
2017-11-29 00:00:00 UTC,"The Market In 5 Minutes: Chipotle CEO Search, Matt Lauer Fired, GDP Grows 3.3%",AA,https://www.benzinga.com/news/17/11/10845208/the-market-in-5-minutes-chipotle-ceo-search-matt-lauer-fired-gdp-grows-3-3,Benzinga Newsdesk,,,,,,
2017-11-28 00:00:00 UTC,UPDATE: Trump Admin. Probe Into Chinese Aluminum Focused On Imports Of Common Alloy Aluminum Steel,AA,https://www.benzinga.com/news/17/11/10841508/update-trump-admin-probe-into-chinese-aluminum-focused-on-imports-of-common-allo,Paul Quintaro,,,,,,
2017-11-28 00:00:00 UTC,UPDATE: Trump Admin. Probe Into Chinese Aluminum Imports Alleges Illegal Sales Of Low-Priced Chinese Aluminum,AA,https://www.benzinga.com/news/17/11/10841504/update-trump-admin-probe-into-chinese-aluminum-imports-alleges-illegal-sales-of-,Paul Quintaro,,,,,,
2017-11-28 00:00:00 UTC,UPDATE: Trump Admin. Has Opened Probe Into Possible Curbs On Chinese Aluminum Imports,AA,https://www.benzinga.com/news/17/11/10841502/update-trump-admin-has-opened-probe-into-possible-curbs-on-chinese-aluminum-impo,Paul Quintaro,,,,,,
2017-11-28 00:00:00 UTC,Aluminum Stocks Moving Higher; CNBC Now Recently Tweeted 'BREAKING: US launches anti-dumping case against Chinese aluminum producers using rare aggressive tactic',AA,https://www.benzinga.com/news/rumors/17/11/10841496/steel-stocks-moving-higher-cnbc-now-recently-tweeted-breaking-us-launches,Paul Quintaro,,,,,,
2017-11-16 00:00:00 UTC,Alcoa 13G Filing From Norges Bank Shows 5.01% Stake,AA,https://www.benzinga.com/news/17/11/10796417/alcoa-13g-filing-from-norges-bank-shows-5-01-stake,Paul Quintaro,,,,,,
2017-11-15 00:00:00 UTC,"Q3 13F Roundup: How Buffett, Einhorn, Paulson, And Others Adjusted Their Portfolio",AA,https://www.benzinga.com/news/17/11/10791408/q3-13f-roundup-how-buffett-einhorn-paulson-and-others-adjusted-their-portfolio,Wayne Duggan,,,,,,
2017-11-14 00:00:00 UTC,"13F Filing Shows Soros Fund Management Dissolved Stake In Altice, Took Stake In Alcoa",AA,https://www.benzinga.com/general/hedge-funds/17/11/10785567/13f-filing-shows-soros-fund-management-dissolved-stake-in-altice-,Hal Lindon,,,,,,
2017-11-14 00:00:00 UTC,"13F Filing Shows Greenlight Capital Dissolved Stake In Alcoa and Calpine, Raised Stake In Hewlett Packard Enterprise",AA,https://www.benzinga.com/general/hedge-funds/17/11/10784963/13f-filing-shows-greenlight-capital-dissolved-stake-in-alcoa-and-,Hal Lindon,,,,,,
2017-10-19 00:00:00 UTC,5 Biggest Price Target Changes For Thursday,AA,https://www.benzinga.com/analyst-ratings/price-target/17/10/10199571/5-biggest-price-target-changes-for-thursday,Lisa Levin,,,,,,
2017-10-19 00:00:00 UTC,9 Stocks Highlighted On Thursday's PreMarket Prep,AA,https://www.benzinga.com/trading-ideas/technicals/17/10/10199516/9-stocks-highlighted-on-thursdays-premarket-prep,Spencer Israel,,,,,,
2017-10-19 00:00:00 UTC,"10 Stocks To Watch For October 19, 2017",AA,https://www.benzinga.com/news/earnings/17/10/10197638/10-stocks-to-watch-for-october-19-2017,Lisa Levin,,,,,,
2017-10-18 00:00:00 UTC,UPDATE: Alcoa Raises FY17 Global Aluminum Demand Growth From 4.75%-5.25% In Q2 To 5%-5.5%,AA,https://www.benzinga.com/news/guidance/17/10/10195885/update-alcoa-raises-fy17-global-aluminum-demand-growth-from-4-75-5-25-i,Paul Quintaro,,,,,,
2017-10-18 00:00:00 UTC,"Alcoa 'continues to see strong global aluminum demand growth,' Raised FY17 Outlook",AA,https://www.benzinga.com/news/guidance/17/10/10195876/alcoa-continues-to-see-strong-global-aluminum-demand-growth-raised-fy17,Paul Quintaro,,,,,,
2017-10-18 00:00:00 UTC,"Alcoa Reports Q3 Adj. EPS $0.72 vs $0.77 Est., Sales $2.964B vs $2.96B",AA,https://www.benzinga.com/news/earnings/17/10/10195872/alcoa-reports-q3-adj-eps-0-72-vs-0-77-est-sales-2-964b-vs-2-96b,Paul Quintaro,,,,,,
2017-10-18 00:00:00 UTC,"10 Stocks To Watch For October 18, 2017",AA,https://www.benzinga.com/news/earnings/17/10/10191505/10-stocks-to-watch-for-october-18-2017,Lisa Levin,,,,,,
2017-10-18 00:00:00 UTC,"Earnings Scheduled For October 18, 2017",AA,https://www.benzinga.com/news/earnings/17/10/10191498/earnings-scheduled-for-october-18-2017,Lisa Levin,,,,,,
2017-10-17 00:00:00 UTC,"Pre-Market Imbalance Update: Snap 219K Shares To Buy, Ford 208K To Buy, Square 106K To Buy, Alcoa 103K To Buy, Alibaba 62K To Buy, GM 59K Shares To Sell, Citi 46K To Buy",AA,https://www.benzinga.com/news/17/10/10186152/pre-market-imbalance-update-snap-219k-shares-to-buy-ford-208k-to-buy-square-106k,Paul Quintaro,,,,,,
2017-10-16 00:00:00 UTC,"The Week Ahead: Earnings, Earnings, And More Earnings",AA,https://www.benzinga.com/news/17/10/10180071/the-week-ahead-earnings-earnings-and-more-earnings,Taylor Cox,,,,,,
2017-10-13 00:00:00 UTC,Alcoa Reaches Early Termination Agreement For Power Contract Tied To Rockdale Smelter In Texas,AA,https://www.benzinga.com/news/17/10/10175457/alcoa-reaches-early-termination-agreement-for-power-contract-tied-to-rockdale-sm,Paul Quintaro,,,,,,
2017-09-27 00:00:00 UTC,"Alcoa To Report Q3 Earnings On Wed., Oct. 18 After Market Close",AA,https://www.benzinga.com/news/earnings/17/09/10107079/alcoa-to-report-q3-earnings-on-wed-oct-18-after-market-close,Paul Quintaro,,,,,,
